date,highlow_risk_asset
2015-02-08,1.0
2015-02-15,1.00087522482
2015-02-22,1.00130506506
2015-03-01,1.00281179108
2015-03-08,1.00391109745
2015-03-15,1.00475579343
2015-03-22,1.0056086955
2015-03-29,1.00646099971
2015-04-05,1.00734269796
2015-04-12,1.00840623315
2015-04-19,1.00927011718
2015-04-26,1.01031921082
2015-05-03,1.01113339962
2015-05-10,1.01216102862
2015-05-17,1.0136589677
2015-05-24,1.01500702988
2015-05-31,1.01549781371
2015-06-07,1.01657120851
2015-06-14,1.01709654501
2015-06-21,1.01719348164
2015-06-28,1.0177048229
2015-07-05,1.01866816333
2015-07-12,1.01928013193
2015-07-19,1.01985612449
2015-07-26,1.02040675406
2015-08-02,1.02106218224
2015-08-09,1.02214999324
2015-08-16,1.0228142211
2015-08-23,1.02347808102
2015-08-30,1.02411194399
2015-09-06,1.02467764491
2015-09-13,1.02544984118
2015-09-20,1.02607931083
2015-09-27,1.02675258159
2015-10-04,1.02711676158
2015-10-11,1.02804442353
2015-10-18,1.02872193794
2015-10-25,1.0293129116
2015-11-01,1.02998298477
2015-11-08,1.03067559186
2015-11-15,1.03130173775
2015-11-22,1.03188239749
2015-11-29,1.03247341588
2015-12-06,1.03311142259
2015-12-13,1.03371103712
2015-12-20,1.03444583913
2015-12-27,1.03518970665
2016-01-03,1.03579649935
2016-01-10,1.0364507156
2016-01-17,1.03703395757
2016-01-24,1.03763762645
2016-01-31,1.03819739845
2016-02-07,1.03863097831
2016-02-14,1.03928168779
2016-02-21,1.03982532974
2016-02-28,1.04042995098
2016-03-06,1.04118019369
2016-03-13,1.0417781704
2016-03-20,1.04228413237
2016-03-27,1.04277880184
2016-04-03,1.04321157361
2016-04-10,1.04387706382
2016-04-17,1.04439733588
2016-04-24,1.04489264663
2016-05-01,1.04526524876
2016-05-08,1.04595861117
2016-05-15,1.04640659916
2016-05-22,1.04686375385
2016-05-29,1.04736707398
2016-06-05,1.04802018596
2016-06-12,1.04847522675
2016-06-19,1.04898627642
