date,low_risk_asset
2014-11-09,1.00081871338
2014-11-16,1.00168926719
2014-11-23,1.00256254053
2014-11-30,1.00348046352
2014-12-07,1.00423867941
2014-12-14,1.00510340406
2014-12-21,1.0059274105
2014-12-28,1.00686329361
2015-01-04,1.0077288925
2015-01-11,1.00857927938
2015-01-18,1.00947751321
2015-01-25,1.01028330551
2015-02-01,1.01114217285
2015-02-08,1.01198875359
2015-02-15,1.01286576034
2015-02-22,1.0132993758
2015-03-01,1.01482396449
2015-03-08,1.01593888215
2015-03-15,1.0167824905
2015-03-22,1.01763496754
2015-03-29,1.01849557058
2015-04-05,1.01937948704
2015-04-12,1.0204535077
2015-04-19,1.02132680147
2015-04-26,1.02238288381
2015-05-03,1.02320631765
2015-05-10,1.02424622363
2015-05-17,1.02546151143
2015-05-24,1.02664331762
2015-05-31,1.02714224042
2015-06-07,1.02792804264
2015-06-14,1.02845938257
2015-06-21,1.02899803817
2015-06-28,1.02989298431
2015-07-05,1.03087701297
2015-07-12,1.03149690636
2015-07-19,1.0320795095
2015-07-26,1.0326358207
2015-08-02,1.03330072655
2015-08-09,1.03396772
2015-08-16,1.03463962445
2015-08-23,1.03531116241
2015-08-30,1.03595235824
2015-09-06,1.03652460991
2015-09-13,1.03730571242
2015-09-20,1.03794246181
2015-09-27,1.03862351029
2015-10-04,1.03899189965
2015-10-11,1.03993028131
2015-10-18,1.04061562613
2015-10-25,1.04121343218
2015-11-01,1.04189125348
2015-11-08,1.04259186195
2015-11-15,1.04322524625
2015-11-22,1.04381261707
2015-11-29,1.04441046933
2015-12-06,1.04505585118
2015-12-13,1.04566239821
2015-12-20,1.04640568656
2015-12-27,1.04715815458
2016-01-03,1.04777196495
2016-01-10,1.04843376876
2016-01-17,1.04902377232
2016-01-24,1.04963441286
2016-01-31,1.05020066123
2016-02-07,1.05063924884
2016-02-14,1.05129748161
2016-02-21,1.05184740639
2016-02-28,1.05245901963
2016-03-06,1.05321793857
2016-03-13,1.0538228288
2016-03-20,1.0543346282
2016-03-27,1.05483501499
2016-04-03,1.05527279015
2016-04-10,1.05594597422
2016-04-17,1.0564722603
2016-04-24,1.05697329874
2016-05-01,1.05735020927
2016-05-08,1.05805158856
2016-05-15,1.05854696804
2016-05-22,1.05901870191
2016-05-29,1.05954378447
2016-06-05,1.06001800945
2016-06-12,1.06048323233
2016-06-19,1.06100913908
2016-06-26,1.06134342728
